Cow_ID,Day,Breed,Months after giving birth,Previous_Mastits_status,IUFL,EUFL,IUFR,EUFR,IURL,EURL,IURR,EURR,Temperature,Hardness,Pain,Milk_visibility,class1,Rumination_Time_min,Eating_Time_min,Lying_Time_hr,Steps_Per_Day,SCC_K_cells_per_mL,Milk_Conductivity_mS,Milk_Yield_L
cow604,1,Jersey,2,0,212,224,200,228,194,239,197,233,38.5,0.0,0.0,0,0,533.9,396.6,11.4,2987,33.4,6.0,20.7
cow604,2,Jersey,2,0,199,225,203,236,187,229,185,211,38.5,0.0,0.0,0,0,509.4,376.5,9.7,3119,161.9,4.4,19.5
cow604,3,Jersey,2,0,188,240,196,230,199,238,194,236,38.3,0.0,0.0,0,0,533.1,423.4,13.0,2680,143.0,5.2,20.0
cow604,4,Jersey,2,0,195,235,193,223,193,228,202,227,38.2,0.0,0.0,0,0,494.9,365.1,11.2,3055,20.3,4.4,19.9
cow604,5,Jersey,2,0,197,224,184,230,198,223,193,222,38.1,0.0,0.0,0,0,484.7,341.8,12.8,2523,92.9,4.1,19.1
cow604,6,Jersey,2,0,199,225,195,228,211,221,203,239,38.3,0.0,0.0,0,0,562.1,404.3,9.8,3540,100.2,3.6,21.4
cow605,1,Jersey,6,0,193,232,200,231,205,227,199,231,38.5,0.0,0.0,0,0,517.4,372.6,11.4,2589,63.6,4.6,19.0
cow605,2,Jersey,6,0,208,218,199,229,200,234,194,231,38.4,0.0,0.0,0,0,600.9,436.4,12.1,3176,338.2,5.4,18.7
cow605,3,Jersey,6,0,202,227,195,231,199,235,199,233,38.4,0.0,0.0,0,0,521.9,381.6,11.4,2586,313.8,3.5,20.3
cow605,4,Jersey,6,0,202,236,187,238,197,227,202,227,38.4,0.0,0.0,0,0,483.0,335.1,10.1,2787,61.2,4.3,19.1
cow605,5,Jersey,6,0,200,212,212,243,204,225,201,223,38.4,0.0,1.0,0,0,569.1,380.0,8.6,2850,68.1,4.2,18.7
cow605,6,Jersey,6,0,207,240,197,236,199,235,186,229,38.3,0.0,0.0,0,0,545.2,399.9,13.3,4193,62.8,4.7,19.9
cow606,1,Jersey,3,0,193,233,185,225,188,233,200,232,38.7,0.0,0.0,0,0,549.1,422.3,11.8,2994,52.1,4.7,19.6
cow606,2,Jersey,3,0,197,230,192,226,202,228,194,227,38.5,0.0,0.0,0,0,567.6,410.0,12.9,2671,42.1,4.9,21.5
cow606,3,Jersey,3,0,195,220,188,227,192,227,186,218,38.5,0.0,0.0,0,0,493.9,379.0,12.6,2822,112.7,6.0,20.3
cow606,4,Jersey,3,0,205,222,203,234,202,221,204,228,38.8,0.0,0.0,0,0,514.9,395.2,12.2,2398,307.9,3.8,18.0
cow606,5,Jersey,3,0,205,227,195,215,196,228,199,219,38.6,0.0,0.0,0,0,513.1,380.7,11.1,2935,231.8,3.8,20.1
cow606,6,Jersey,3,0,195,217,207,215,199,228,200,234,38.5,0.0,0.0,0,0,468.4,334.4,12.1,3740,137.0,4.7,18.1
cow607,1,Jersey,3,0,197,232,212,223,197,235,200,230,38.2,0.0,0.0,0,1,284.5,252.2,15.2,1434,286.8,9.2,12.7
cow607,2,Jersey,3,0,193,230,202,229,191,226,206,235,38.2,0.0,0.0,0,1,348.5,308.8,13.6,1661,444.0,6.8,9.6
cow607,3,Jersey,3,0,206,258,193,228,192,237,200,219,39.0,1.0,0.0,1,1,304.5,270.2,15.8,936,4703.9,8.3,10.4
cow607,4,Jersey,3,0,199,262,199,237,206,234,199,227,39.4,0.0,1.0,1,1,241.2,236.2,11.7,1219,7358.4,7.8,10.0
cow607,5,Jersey,3,0,188,269,207,224,192,225,203,234,40.1,1.0,0.0,0,1,232.8,209.3,11.6,1382,3117.5,8.7,11.8
cow607,6,Jersey,3,0,195,279,196,227,195,226,193,216,40.5,1.0,1.0,0,1,361.6,291.3,14.7,1010,1559.7,8.5,15.6
cow608,1,Jersey,6,0,188,236,194,222,202,220,200,222,38.3,0.0,0.0,0,0,516.4,375.7,10.5,3160,202.2,4.5,18.1
cow608,2,Jersey,6,0,194,230,195,245,192,222,208,227,38.2,0.0,0.0,0,0,494.1,363.5,14.0,3246,133.7,4.9,22.1
cow608,3,Jersey,6,0,196,232,199,237,190,231,185,228,38.2,0.0,0.0,0,0,509.0,394.4,13.1,3217,174.3,4.0,21.6
cow608,4,Jersey,6,0,200,236,195,227,198,229,199,222,38.8,0.0,0.0,0,0,460.9,302.3,13.4,2940,22.0,5.1,21.0
cow608,5,Jersey,6,0,202,236,192,238,201,233,197,240,38.4,0.0,0.0,0,0,576.9,414.7,12.6,3436,100.7,5.6,21.5
cow608,6,Jersey,6,0,197,232,198,238,203,239,197,220,38.3,0.0,0.0,0,0,504.3,369.1,10.4,2897,270.6,4.6,20.9
cow609,1,Jersey,1,0,191,236,195,229,204,231,197,223,38.8,0.0,0.0,0,0,574.7,388.1,9.5,2860,114.3,4.2,19.8
cow609,2,Jersey,1,0,196,225,191,230,201,219,192,233,38.9,0.0,0.0,0,0,522.1,393.3,13.3,3577,152.9,4.4,19.0
cow609,3,Jersey,1,0,202,235,197,230,191,229,196,225,39.0,0.0,0.0,0,0,577.2,401.3,9.7,2557,81.5,5.1,20.2
cow609,4,Jersey,1,0,201,235,196,233,188,226,197,225,39.1,0.0,0.0,0,0,530.3,379.7,13.4,2319,85.5,4.5,19.9
cow609,5,Jersey,1,0,202,219,195,221,193,235,200,221,38.9,0.0,0.0,0,0,554.1,433.8,12.3,2653,209.3,3.5,19.1
cow609,6,Jersey,1,0,187,225,192,219,198,226,195,231,38.4,0.0,0.0,0,0,548.8,415.4,11.4,3155,50.0,5.3,19.9
cow610,1,Jersey,2,0,190,214,200,228,204,223,197,229,38.8,0.0,0.0,0,0,544.9,405.3,12.0,3513,46.7,3.7,18.0
cow610,2,Jersey,2,0,196,224,195,231,192,227,202,226,38.7,0.0,0.0,0,0,533.9,395.2,12.1,2736,57.1,4.8,18.8
cow610,3,Jersey,2,0,202,236,197,226,193,213,197,223,38.7,0.0,0.0,0,0,510.7,371.4,11.3,3726,80.7,3.0,19.4
cow610,4,Jersey,2,0,203,226,186,232,196,223,196,225,38.6,0.0,0.0,0,0,596.6,462.0,13.2,3011,26.1,4.6,19.4
cow610,5,Jersey,2,0,200,234,205,225,198,226,196,229,38.6,0.0,0.0,0,0,483.7,372.7,13.2,2954,131.6,4.4,19.4
cow610,6,Jersey,2,0,203,234,201,221,187,230,200,232,38.6,0.0,0.0,1,0,520.2,366.6,11.7,2660,70.9,2.9,18.1
cow611,1,Jersey,5,0,203,228,190,231,195,225,188,238,38.2,0.0,0.0,0,0,520.6,355.2,10.8,3781,143.3,4.8,20.4
cow611,2,Jersey,5,0,197,231,196,232,201,239,191,231,,0.0,0.0,0,0,536.1,399.9,13.1,2940,18.4,3.6,22.3
cow611,3,Jersey,5,0,186,225,201,226,199,214,197,230,38.0,0.0,0.0,0,0,502.8,368.7,9.1,2467,143.6,4.6,22.4
cow611,4,Jersey,5,0,200,227,201,227,203,221,197,232,38.0,0.0,0.0,0,0,532.6,361.8,12.0,3983,200.0,4.2,19.2
cow611,5,Jersey,5,0,196,228,188,235,204,235,195,220,38.1,0.0,0.0,0,0,513.2,383.7,12.4,3157,107.5,3.3,19.8
cow611,6,Jersey,5,0,197,222,206,219,207,221,197,228,37.7,0.0,0.0,0,0,456.7,337.2,10.5,3320,81.1,3.7,17.9
cow612,1,Jersey,3,0,200,230,194,230,194,231,205,230,38.6,0.0,0.0,0,0,520.4,389.8,12.7,3673,144.4,3.7,21.0
cow612,2,Jersey,3,0,197,226,196,232,206,224,203,235,38.6,0.0,0.0,0,0,476.0,361.5,11.5,3246,191.2,5.3,19.7
cow612,3,Jersey,3,0,209,229,207,234,194,240,189,225,38.4,0.0,0.0,0,0,450.6,327.4,10.8,3390,114.0,5.2,21.1
cow612,4,Jersey,3,0,201,223,199,230,185,234,189,218,38.6,0.0,0.0,0,0,525.5,394.7,12.7,3022,120.0,6.3,19.6
cow612,5,Jersey,3,0,213,226,189,234,202,228,195,235,38.6,0.0,0.0,0,0,539.5,382.7,10.2,3293,249.5,4.1,20.2
cow612,6,Jersey,3,0,201,232,200,233,198,225,193,225,39.0,0.0,0.0,0,0,541.1,384.8,12.5,2986,134.4,4.1,20.7
cow613,1,Jersey,2,0,197,229,195,231,211,226,201,221,38.2,0.0,0.0,0,0,542.7,384.0,9.1,2992,45.7,4.6,19.8
cow613,2,Jersey,2,0,202,228,202,234,215,232,197,232,38.4,0.0,0.0,0,0,442.7,354.0,11.8,3048,190.5,4.2,19.2
cow613,3,Jersey,2,0,201,237,193,231,208,226,184,229,38.6,0.0,0.0,0,0,465.6,342.3,11.6,2841,72.9,4.0,18.3
cow613,4,Jersey,2,0,199,233,216,227,194,233,193,227,38.5,0.0,0.0,0,0,598.9,452.1,10.9,3202,81.3,4.5,19.7
cow613,5,Jersey,2,0,206,218,188,230,204,240,198,237,38.7,0.0,0.0,0,0,478.1,387.0,12.0,3201,85.5,5.1,20.0
cow613,6,Jersey,2,0,199,227,208,228,200,226,195,223,38.4,0.0,0.0,0,0,544.4,381.4,11.4,3328,155.1,2.8,18.8
cow614,1,Jersey,4,0,202,220,211,239,197,225,197,225,38.8,0.0,0.0,0,0,492.5,310.9,12.8,3256,265.9,4.0,19.3
cow614,2,Jersey,4,0,197,228,201,228,195,225,199,228,38.6,0.0,0.0,0,0,523.2,400.7,12.2,3800,80.8,3.4,19.1
cow614,3,Jersey,4,0,194,229,199,236,201,228,196,233,38.5,0.0,0.0,0,0,494.7,358.6,12.0,3421,262.7,4.4,19.5
cow614,4,Jersey,4,0,195,221,203,223,211,232,195,228,38.5,0.0,0.0,0,0,542.5,377.9,11.9,2917,89.0,4.8,18.6
cow614,5,Jersey,4,0,195,228,196,230,196,237,197,224,38.6,0.0,0.0,0,0,525.5,372.7,10.9,3181,209.2,5.4,20.7
cow614,6,Jersey,4,0,202,217,201,231,202,234,201,221,38.5,0.0,0.0,0,0,502.1,361.8,11.1,3565,91.1,4.2,20.7
cow615,1,Jersey,6,0,204,225,206,219,192,219,187,230,38.3,0.0,0.0,0,0,478.0,378.1,11.8,2620,56.5,4.6,22.3
cow615,2,Jersey,6,0,198,239,189,228,199,214,206,227,38.7,0.0,0.0,0,0,530.7,389.3,11.3,3806,299.7,3.2,20.7
cow615,3,Jersey,6,0,202,224,193,236,199,243,195,224,38.4,0.0,0.0,0,0,471.5,374.0,12.8,2690,52.9,3.8,21.0
cow615,4,Jersey,6,0,205,229,198,223,192,227,202,240,38.3,0.0,0.0,0,0,537.1,399.2,11.6,3360,50.5,4.7,19.2
cow615,5,Jersey,6,0,203,240,201,235,197,218,194,235,38.5,0.0,0.0,0,0,625.1,437.5,12.0,3003,33.4,3.4,20.2
cow615,6,Jersey,6,0,198,233,199,243,202,229,196,230,38.3,0.0,0.0,0,0,574.0,405.4,9.8,2980,190.6,5.5,20.1
cow616,1,Jersey,4,0,196,218,194,229,189,224,199,230,38.7,0.0,0.0,0,1,323.7,282.3,14.6,779,6702.0,8.4,14.1
cow616,2,Jersey,4,0,198,233,207,227,197,227,197,235,38.5,0.0,0.0,0,1,291.6,267.7,12.8,1663,2695.2,7.3,12.0
cow616,3,Jersey,4,0,197,227,195,233,195,233,195,226,38.6,0.0,0.0,0,1,217.4,226.4,12.2,785,902.9,6.8,13.6
cow616,4,Jersey,4,0,192,225,188,226,187,219,199,233,39.1,0.0,0.0,0,1,242.1,218.6,15.5,723,1984.4,7.4,10.3
cow616,5,Jersey,4,0,268,236,229,229,191,232,204,235,39.6,0.0,0.0,0,1,346.3,288.9,14.3,1764,1563.4,7.3,13.9
cow616,6,Jersey,4,0,309,239,237,234,207,229,199,224,40.6,0.0,1.0,1,1,263.4,246.6,14.7,2016,869.6,7.0,12.1
cow617,1,Jersey,1,0,192,230,202,236,198,234,193,222,38.4,0.0,0.0,0,0,492.0,356.3,12.0,2733,56.7,3.4,19.5
cow617,2,Jersey,1,0,191,230,196,228,188,224,206,223,38.6,0.0,0.0,0,0,513.4,355.6,11.4,3401,112.6,4.3,19.4
cow617,3,Jersey,1,0,197,235,198,235,199,220,189,225,38.4,0.0,0.0,0,0,477.5,340.0,11.2,3319,52.3,5.1,20.5
cow617,4,Jersey,1,0,186,237,204,237,185,225,192,221,38.5,0.0,0.0,0,0,470.9,346.2,12.4,2963,97.2,3.9,19.9
cow617,5,Jersey,1,0,209,229,199,230,194,238,203,238,38.5,0.0,0.0,0,0,518.0,390.7,12.9,3534,23.3,4.9,21.1
cow617,6,Jersey,1,0,202,232,190,234,198,217,196,234,38.6,0.0,0.0,0,0,484.3,381.3,11.4,2935,253.4,4.2,17.9
cow618,1,Jersey,1,0,199,230,199,228,188,232,197,230,38.6,0.0,0.0,0,0,490.4,337.8,14.0,3207,60.6,5.0,20.6
cow618,2,Jersey,1,0,211,221,204,232,214,225,196,223,38.6,0.0,0.0,0,0,488.8,350.5,11.3,2498,144.9,3.9,19.6
cow618,3,Jersey,1,0,209,241,202,225,187,221,200,238,38.5,0.0,0.0,0,0,540.9,386.1,9.8,2516,90.5,4.7,19.4
cow618,4,Jersey,1,0,206,225,205,228,197,231,192,232,38.7,0.0,0.0,0,0,510.7,388.7,9.4,3468,104.9,4.6,20.5
cow618,5,Jersey,1,0,196,223,192,235,200,229,192,233,38.5,0.0,0.0,0,0,512.9,366.2,9.5,3220,36.3,5.6,20.2
cow618,6,Jersey,1,0,205,227,192,229,205,227,188,232,39.1,0.0,0.0,0,0,543.9,386.6,11.0,2943,47.0,4.9,19.7
cow619,1,Jersey,5,0,202,227,194,229,205,226,202,232,38.5,0.0,0.0,0,0,514.3,351.2,11.2,3763,47.7,4.7,19.9
cow619,2,Jersey,5,0,199,232,189,235,204,236,198,229,38.3,0.0,0.0,0,0,508.9,382.0,12.3,3759,80.8,3.3,21.0
cow619,3,Jersey,5,0,197,228,199,230,188,228,185,229,38.5,0.0,0.0,0,0,538.8,388.4,11.5,3176,198.5,4.1,18.8
cow619,4,Jersey,5,0,199,234,209,229,200,238,197,229,38.4,0.0,0.0,0,0,546.7,384.3,12.5,2418,107.1,3.9,17.6
cow619,5,Jersey,5,0,199,231,198,228,199,237,195,219,38.3,0.0,0.0,0,0,514.1,371.8,11.6,2955,42.6,3.8,21.0
cow619,6,Jersey,5,0,200,223,202,234,190,232,203,224,38.5,0.0,0.0,0,0,523.2,402.2,11.5,2667,84.4,4.5,18.9
cow620,1,Jersey,4,0,207,227,194,233,200,229,200,224,38.2,0.0,0.0,0,0,488.7,343.1,10.8,3036,75.1,4.7,18.3
cow620,2,Jersey,4,0,195,226,198,230,198,236,197,227,37.8,0.0,0.0,0,0,485.6,344.2,13.2,2625,62.3,4.7,20.5
cow620,3,Jersey,4,0,183,236,212,224,205,223,188,223,38.0,0.0,0.0,0,0,550.8,421.0,9.7,2522,78.6,5.5,18.7
cow620,4,Jersey,4,0,194,226,198,228,208,232,197,237,38.1,0.0,0.0,0,0,537.8,392.0,11.9,2095,134.6,4.9,20.9
cow620,5,Jersey,4,0,205,235,202,224,197,230,196,229,37.9,0.0,0.0,0,0,538.2,403.0,11.3,3067,48.3,3.5,20.1
cow620,6,Jersey,4,0,198,236,206,220,206,223,202,231,37.7,0.0,0.0,0,0,531.2,394.0,12.4,2080,62.6,4.7,18.9
cow621,1,Jersey,5,0,189,230,205,228,206,223,204,237,38.3,0.0,0.0,0,0,521.8,380.5,11.5,2872,156.5,5.0,20.8
cow621,2,Jersey,5,0,202,216,195,225,194,216,204,231,38.4,0.0,0.0,0,0,547.9,390.4,11.5,3278,109.8,5.5,19.1
cow621,3,Jersey,5,0,190,232,191,232,191,231,203,232,38.3,0.0,0.0,0,0,557.4,417.4,11.2,2711,192.2,4.4,17.7
cow621,4,Jersey,5,0,203,230,192,240,201,222,199,226,38.1,0.0,0.0,0,0,556.4,422.8,13.2,2566,214.2,4.4,20.1
cow621,5,Jersey,5,0,183,242,193,217,195,221,182,230,38.5,0.0,0.0,0,0,516.0,397.1,11.5,2973,31.0,5.4,20.1
cow621,6,Jersey,5,0,196,228,196,231,195,228,196,225,38.3,0.0,0.0,0,0,575.5,391.9,13.9,2669,96.9,4.6,17.5
cow622,1,Jersey,1,0,196,230,193,234,191,223,195,217,38.4,0.0,0.0,0,1,304.1,284.0,13.8,1374,1325.0,6.7,14.6
cow622,2,Jersey,1,0,205,228,199,230,203,240,199,227,38.4,0.0,0.0,0,1,320.3,263.7,13.5,887,759.4,6.5,11.3
cow622,3,Jersey,1,0,191,227,201,235,210,221,217,232,38.3,0.0,0.0,0,1,306.3,248.2,13.3,1258,1056.3,9.5,8.9
cow622,4,Jersey,1,0,186,229,202,220,200,237,204,230,38.6,0.0,0.0,0,1,304.9,257.9,14.2,1161,1565.8,6.6,13.2
cow622,5,Jersey,1,0,172,237,193,232,202,220,195,233,39.4,0.0,0.0,0,1,265.6,252.3,12.8,1295,1573.7,7.9,15.0
cow622,6,Jersey,1,0,159,228,186,229,196,240,194,227,40.4,0.0,1.0,1,1,323.1,281.6,13.7,1954,1223.5,8.7,12.8
cow623,1,Jersey,1,0,195,230,211,230,191,232,200,229,39.3,0.0,0.0,0,0,633.8,443.7,11.5,3080,78.7,3.1,19.6
cow623,2,Jersey,1,0,186,222,195,228,196,229,195,241,38.9,0.0,0.0,0,0,505.0,386.1,11.9,3202,430.5,3.6,20.8
cow623,3,Jersey,1,0,198,225,199,238,198,237,212,226,39.1,0.0,0.0,0,0,522.8,384.2,11.9,2750,24.1,3.5,19.7
cow623,4,Jersey,1,0,195,226,195,221,196,237,200,227,38.9,0.0,0.0,0,0,502.2,359.0,12.0,3089,174.2,5.9,19.4
cow623,5,Jersey,1,0,196,233,183,239,199,234,203,246,39.1,0.0,0.0,0,0,500.5,355.5,11.6,2890,78.4,6.1,18.2
cow623,6,Jersey,1,0,201,236,202,223,198,239,196,229,39.0,0.0,0.0,0,0,581.8,424.5,13.4,3012,58.7,3.9,21.2
cow624,1,Jersey,4,0,196,226,196,240,206,235,193,241,38.5,0.0,0.0,0,0,493.1,362.4,12.0,3260,19.7,5.0,22.6
cow624,2,Jersey,4,0,191,228,205,239,194,236,195,231,38.5,0.0,0.0,0,0,501.0,343.9,14.6,2800,134.5,4.7,21.2
cow624,3,Jersey,4,0,197,229,206,243,201,242,200,231,38.6,0.0,0.0,0,0,456.5,357.1,11.6,2841,29.4,4.3,16.2
cow624,4,Jersey,4,0,194,224,194,223,206,232,193,228,38.5,0.0,0.0,0,0,489.7,353.2,12.7,2805,140.7,3.2,21.7
cow624,5,Jersey,4,0,191,233,197,225,197,235,203,224,38.8,0.0,0.0,0,0,451.7,367.7,10.6,2798,264.5,6.3,20.1
cow624,6,Jersey,4,0,190,227,197,241,201,230,201,227,38.6,0.0,0.0,0,0,545.3,369.9,13.2,3069,32.7,3.0,22.5
cow625,1,Jersey,4,0,192,223,198,228,203,225,199,229,38.3,0.0,0.0,0,0,632.0,443.9,10.7,2854,178.0,4.7,18.7
cow625,2,Jersey,4,0,200,224,192,239,193,233,206,222,38.4,0.0,0.0,0,0,505.3,358.6,12.0,3599,80.8,4.0,19.5
cow625,3,Jersey,4,0,197,236,203,225,201,233,200,235,38.4,0.0,0.0,0,0,453.3,322.4,11.2,4072,18.7,5.3,20.6
cow625,4,Jersey,4,0,204,231,198,227,200,217,187,228,38.1,0.0,0.0,0,0,556.0,392.8,12.0,2773,34.6,5.2,20.0
cow625,5,Jersey,4,0,198,226,199,235,198,234,183,218,38.3,0.0,0.0,0,0,490.9,394.4,11.2,3118,89.8,3.7,19.5
cow625,6,Jersey,4,0,204,235,210,239,194,230,190,222,38.4,0.0,0.0,0,0,572.0,413.8,10.6,3415,104.8,3.9,21.1
cow626,1,Jersey,4,0,203,210,203,242,200,220,195,225,38.2,0.0,0.0,0,0,508.7,359.0,11.2,2894,26.7,3.3,21.0
cow626,2,Jersey,4,0,206,213,192,232,205,231,199,237,38.5,0.0,0.0,0,0,494.7,331.9,13.3,2602,81.2,4.7,19.5
cow626,3,Jersey,4,0,194,227,204,228,191,229,188,235,38.1,0.0,0.0,0,0,512.9,344.7,12.1,3695,140.3,5.1,21.5
cow626,4,Jersey,4,0,194,229,203,234,182,232,206,223,38.2,0.0,0.0,0,0,550.3,388.5,10.0,3274,158.3,4.1,18.9
cow626,5,Jersey,4,0,194,237,195,237,201,229,183,239,38.3,0.0,0.0,0,0,510.9,363.1,12.8,3127,59.7,4.3,20.0
cow626,6,Jersey,4,0,213,224,204,237,207,225,194,222,38.3,0.0,0.0,0,0,500.1,364.0,10.4,3580,107.5,6.0,23.1
cow627,1,Jersey,2,0,194,231,204,235,202,238,204,232,38.1,0.0,0.0,0,0,512.0,334.3,12.4,3308,166.6,5.2,19.8
cow627,2,Jersey,2,0,195,229,193,214,202,223,202,219,38.3,0.0,0.0,0,0,469.1,347.8,12.2,2981,143.1,5.6,18.3
cow627,3,Jersey,2,0,192,228,192,236,199,235,191,223,38.3,0.0,0.0,0,0,535.9,408.0,12.2,2609,147.0,2.7,20.7
cow627,4,Jersey,2,0,213,228,199,229,204,221,200,227,38.3,0.0,0.0,0,0,448.5,366.3,13.7,2803,85.9,4.9,20.3
cow627,5,Jersey,2,0,198,232,202,235,194,227,202,226,38.3,0.0,0.0,0,0,502.2,335.2,10.5,3482,74.4,4.7,19.5
cow627,6,Jersey,2,0,196,228,196,234,198,225,197,225,38.4,0.0,0.0,0,0,550.4,383.8,12.2,3273,95.9,3.5,21.2
cow628,1,Jersey,3,0,196,231,193,236,205,222,195,222,38.3,0.0,0.0,0,0,532.1,371.9,13.0,2925,46.9,3.7,19.1
cow628,2,Jersey,3,0,207,235,195,226,195,225,194,226,38.2,0.0,0.0,0,0,543.6,396.8,10.7,3707,171.2,4.3,19.3
cow628,3,Jersey,3,0,200,242,185,237,191,238,187,236,38.4,0.0,0.0,0,0,517.4,356.5,10.6,2937,27.6,3.4,18.3
cow628,4,Jersey,3,0,198,230,200,222,197,231,201,217,38.4,0.0,0.0,0,0,566.8,438.4,11.2,3395,56.1,3.9,19.2
cow628,5,Jersey,3,0,204,228,206,226,198,229,192,230,38.5,0.0,0.0,0,0,557.0,403.0,11.9,3088,77.5,4.1,19.9
cow628,6,Jersey,3,0,195,226,198,227,192,235,202,227,38.5,0.0,0.0,0,0,537.8,388.5,9.8,3773,109.9,5.0,18.7
cow629,1,Jersey,3,0,198,221,195,218,207,229,201,233,38.3,0.0,0.0,0,0,557.1,430.9,12.2,3301,125.1,3.9,21.1
cow629,2,Jersey,3,0,194,230,203,226,196,225,197,233,38.3,0.0,0.0,0,0,550.0,397.7,9.8,3018,222.2,4.1,19.9
cow629,3,Jersey,3,0,202,223,208,238,208,225,191,235,38.2,0.0,0.0,0,0,502.4,376.7,13.1,2928,83.8,5.3,18.6
cow629,4,Jersey,3,0,209,223,204,232,191,237,190,233,38.4,0.0,0.0,0,0,466.2,334.2,12.1,2994,48.4,3.1,18.6
cow629,5,Jersey,3,0,205,228,196,227,209,232,193,239,38.1,0.0,0.0,0,0,536.8,365.4,13.8,2710,71.9,4.7,18.8
cow629,6,Jersey,3,0,200,220,195,225,198,227,197,230,38.4,0.0,0.0,0,0,541.8,382.1,12.3,2453,63.7,4.8,20.0
cow630,1,Jersey,4,0,200,237,185,229,200,227,193,229,38.5,0.0,0.0,0,0,563.6,445.5,11.1,3123,113.8,4.8,20.1
cow630,2,Jersey,4,0,197,222,207,228,205,243,182,214,38.5,0.0,0.0,0,0,482.5,368.9,10.5,2787,38.0,4.1,21.3
cow630,3,Jersey,4,0,193,227,204,228,201,232,207,229,38.5,0.0,0.0,0,0,483.7,363.2,11.8,2786,70.4,3.6,22.0
cow630,4,Jersey,4,0,208,226,201,230,203,230,196,235,38.7,0.0,0.0,0,0,538.4,373.5,11.5,2964,243.7,5.7,19.6
cow630,5,Jersey,4,0,206,235,191,228,197,234,198,237,38.5,0.0,0.0,0,0,517.2,394.7,12.9,3021,89.9,3.8,20.2
cow630,6,Jersey,4,0,200,228,200,243,200,229,201,230,38.5,0.0,0.0,0,0,444.6,310.3,10.4,3003,38.4,3.6,21.9
cow631,1,Jersey,6,0,200,224,194,227,198,223,204,230,38.5,1.0,0.0,0,0,535.0,360.8,13.9,3695,62.8,4.5,21.7
cow631,2,Jersey,6,0,187,223,191,225,202,239,198,226,38.6,0.0,0.0,0,0,445.9,325.5,13.0,3265,17.0,3.9,20.5
cow631,3,Jersey,6,0,193,226,203,228,195,236,195,241,38.4,0.0,0.0,0,0,482.2,392.5,11.3,3843,76.3,5.3,19.8
cow631,4,Jersey,6,0,203,238,192,240,201,225,200,232,38.0,0.0,0.0,0,0,574.1,446.6,13.7,2824,247.9,4.3,19.2
cow631,5,Jersey,6,0,199,228,193,234,207,226,199,227,38.7,0.0,0.0,0,0,593.0,415.7,10.6,3313,35.0,5.4,19.4
cow631,6,Jersey,6,0,194,240,202,234,199,222,202,227,38.7,0.0,0.0,0,0,471.4,338.7,11.7,2847,29.1,4.9,18.8
cow632,1,Jersey,5,0,204,233,198,232,189,219,200,225,38.5,0.0,0.0,0,1,281.8,217.6,12.0,1076,1178.6,7.7,15.2
cow632,2,Jersey,5,0,198,225,197,230,199,235,191,233,38.4,0.0,0.0,0,1,296.7,257.4,15.7,2158,4192.4,8.9,14.0
cow632,3,Jersey,5,0,181,227,201,232,189,226,200,225,38.3,0.0,0.0,0,1,366.2,300.7,11.5,993,7881.8,7.5,10.4
cow632,4,Jersey,5,0,226,260,207,262,188,237,196,231,38.9,0.0,0.0,0,1,275.3,257.4,11.8,407,2863.3,7.7,15.0
cow632,5,Jersey,5,0,224,263,205,266,194,235,195,237,39.5,0.0,0.0,1,1,275.9,259.9,12.7,1017,707.8,8.4,10.8
cow632,6,Jersey,5,0,236,281,198,278,195,232,199,231,40.0,1.0,1.0,1,1,356.9,288.6,15.1,497,1959.8,8.2,11.7
cow633,1,Jersey,6,0,202,222,197,225,203,231,193,234,38.2,0.0,0.0,0,0,505.0,381.0,12.6,2619,273.4,4.0,19.8
cow633,2,Jersey,6,0,193,223,197,234,203,234,187,238,38.4,0.0,0.0,0,0,548.9,384.7,11.6,2657,64.1,3.3,21.5
cow633,3,Jersey,6,0,193,234,195,229,202,231,194,224,38.3,0.0,0.0,0,0,460.9,354.2,12.7,3014,87.5,4.5,18.6
cow633,4,Jersey,6,0,196,231,202,229,203,222,200,229,38.4,0.0,0.0,0,0,513.2,366.8,11.4,2180,93.8,3.9,22.3
cow633,5,Jersey,6,0,192,236,197,232,199,228,203,227,38.6,0.0,0.0,0,0,453.6,348.4,12.0,3478,27.3,4.5,19.6
cow633,6,Jersey,6,0,188,222,200,229,205,225,196,230,38.6,0.0,0.0,0,0,477.8,361.5,13.5,2250,158.3,4.2,20.8
cow634,1,Jersey,3,0,197,230,191,227,202,234,191,224,38.7,0.0,0.0,0,0,553.6,401.4,11.2,2949,143.3,3.9,17.6
cow634,2,Jersey,3,0,193,234,193,229,197,234,203,226,38.8,0.0,0.0,0,0,518.0,393.1,10.6,2870,20.0,4.3,21.5
cow634,3,Jersey,3,0,205,223,198,231,197,230,201,235,39.0,0.0,0.0,0,0,507.2,344.1,12.1,3330,31.7,4.4,19.0
cow634,4,Jersey,3,0,192,233,194,224,195,222,194,230,38.8,0.0,0.0,0,0,490.1,342.9,12.4,3141,40.7,5.1,18.9
cow634,5,Jersey,3,0,187,228,195,220,207,236,199,234,38.8,0.0,0.0,0,0,511.2,369.8,11.6,3475,133.2,4.8,19.0
cow634,6,Jersey,3,0,189,230,209,227,199,229,200,229,38.5,0.0,0.0,0,0,532.0,361.2,12.7,2855,47.3,6.2,19.2
